Record Length,9216,,Source,CH1
Sample Interval,0.0013020833750,,Second,Volt
,,,-4.80999950000,0.04800
,,,-4.80799950000,0.03200
,,,-4.80600000000,0.03200
,,,-4.80400000000,0.01600
,,,-4.80199950000,0.02400
,,,-4.79999950000,0.04000
,,,-4.79800000000,0.03200
,,,-4.79599950000,0.03200
,,,-4.79399950000,0.02400
,,,-4.79200000000,0.02400
,,,-4.78999950000,0.01600
,,,-4.78799950000,-0.04800
,,,-4.78600000000,-0.04000
,,,-4.78400000000,-0.00800
,,,-4.78199950000,-0.02400
,,,-4.77999950000,-0.05600
,,,-4.77800000000,-0.08000
,,,-4.77599950000,-0.07200
,,,-4.77399950000,-0.08000
,,,-4.77200000000,-0.10400
,,,-4.76999950000,-0.08000
,,,-4.76799950000,-0.04800
,,,-4.76600000000,-0.08800
,,,-4.76400000000,-0.07200
,,,-4.76199950000,-0.11200
,,,-4.76000000000,-0.11200
,,,-4.75800000000,-0.08000
,,,-4.75599950000,-0.10400
,,,-4.75399950000,-0.08000
,,,-4.75200000000,-0.10400
,,,-4.74999950000,-0.08000
,,,-4.74799950000,-0.06400
,,,-4.74600000000,-0.08000
,,,-4.74400000000,-0.05600
,,,-4.74199950000,-0.05600
,,,-4.74000000000,-0.05600
,,,-4.73800000000,-0.03200
,,,-4.73599950000,-0.02400
,,,-4.73399950000,-0.00800
,,,-4.73200000000,-0.00800
,,,-4.72999950000,0.03200
,,,-4.72799950000,0.04000
,,,-4.72600000000,0.03200
,,,-4.72400000000,0.04000
,,,-4.72199950000,0.00800
,,,-4.72000000000,0.03200
,,,-4.71800000000,0.04800
,,,-4.71599950000,0.04000
,,,-4.71399950000,0.03200
,,,-4.71200000000,0.08000
,,,-4.70999950000,0.03200
,,,-4.70799950000,0.06400
,,,-4.70600000000,0.09600
,,,-4.70400000000,0.05600
,,,-4.70199950000,0.04800
,,,-4.70000000000,0.07200
,,,-4.69800000000,0.00
,,,-4.69599950000,0.00800
,,,-4.69400000000,0.03200
,,,-4.69200000000,-0.00800
,,,-4.68999950000,0.03200
,,,-4.68799950000,-0.04000
,,,-4.68600000000,-0.03200
,,,-4.68400000000,-0.01600
,,,-4.68199950000,-0.03200
,,,-4.68000000000,-0.07200
,,,-4.67800000000,-0.06400
,,,-4.67599950000,-0.08000
,,,-4.67400000000,-0.04800
,,,-4.67200000000,-0.08000
,,,-4.66999950000,-0.07200
,,,-4.66799950000,-0.08800
,,,-4.66600000000,-0.10400
,,,-4.66400000000,-0.09600
,,,-4.66199950000,-0.06400
,,,-4.66000000000,-0.08000
,,,-4.65800000000,-0.11200
,,,-4.65599950000,-0.12000
,,,-4.65400000000,-0.08800
,,,-4.65200000000,-0.08000
,,,-4.64999950000,-0.09600
,,,-4.64800000000,-0.08000
,,,-4.64600000000,-0.04800
,,,-4.64400000000,-0.06400
,,,-4.64199950000,-0.03200
,,,-4.64000000000,-0.04000
,,,-4.63800000000,-0.00800
,,,-4.63599950000,-0.01600
,,,-4.63400000000,0.00
,,,-4.63200000000,0.01600
,,,-4.62999950000,0.02400
,,,-4.62800000000,0.02400
,,,-4.62600000000,0.06400
,,,-4.62400000000,0.06400
,,,-4.62199950000,0.06400
,,,-4.62000000000,0.06400
,,,-4.61800000000,0.06400
,,,-4.61599950000,0.03200
,,,-4.61400000000,0.06400
,,,-4.61200000000,0.04800
,,,-4.60999950000,0.03200
,,,-4.60800000000,0.04000
,,,-4.60600000000,-0.00800
,,,-4.60400000000,0.01600
,,,-4.60200000000,0.00800
,,,-4.60000000000,0.01600
,,,-4.59800000000,-0.00800
,,,-4.59599950000,-0.04000
,,,-4.59400000000,-0.02400
,,,-4.59200000000,0.00800
,,,-4.58999950000,-0.00800
,,,-4.58800000000,-0.04800
,,,-4.58600000000,-0.05600
,,,-4.58400000000,-0.09600
,,,-4.58200000000,-0.08000
,,,-4.58000000000,-0.09600
,,,-4.57800000000,-0.12000
,,,-4.57599950000,-0.12800
,,,-4.57400000000,-0.08800
,,,-4.57200000000,-0.11200
,,,-4.56999950000,-0.11200
,,,-4.56800000000,-0.11200
,,,-4.56600000000,-0.12000
,,,-4.56400000000,-0.13600
,,,-4.56200000000,-0.10400
,,,-4.56000000000,-0.11200
,,,-4.55800000000,-0.11200
,,,-4.55600000000,-0.05600
,,,-4.55400000000,-0.05600
,,,-4.55200000000,-0.05600
,,,-4.54999950000,-0.04000
,,,-4.54800000000,-0.00800
,,,-4.54600000000,-0.04000
,,,-4.54400000000,-0.02400
,,,-4.54200000000,-0.00800
,,,-4.54000000000,0.00
,,,-4.53800000000,0.03200
,,,-4.53600000000,0.00
,,,-4.53400000000,-0.00800
,,,-4.53200000000,0.04000
,,,-4.52999950000,0.08000
,,,-4.52800000000,0.05600
,,,-4.52600000000,0.04000
,,,-4.52400000000,0.03200
,,,-4.52200000000,0.05600
,,,-4.52000000000,0.00800
,,,-4.51800000000,0.06400
,,,-4.51600000000,0.04800
,,,-4.51400000000,0.05600
,,,-4.51200000000,0.05600
,,,-4.51000000000,0.04800
,,,-4.50800000000,0.07200
,,,-4.50600000000,0.03200
,,,-4.50400000000,0.03200
,,,-4.50200000000,0.03200
,,,-4.50000000000,0.06400
,,,-4.49800000000,0.02400
,,,-4.49600000000,-0.01600
,,,-4.49400000000,0.04000
,,,-4.49200000000,0.08000
,,,-4.49000000000,0.14400
,,,-4.48800000000,0.17600
,,,-4.48600000000,0.08000
,,,-4.48400000000,0.01600
,,,-4.48200000000,-0.05600
,,,-4.48000000000,-0.05600
,,,-4.47800000000,-0.08800
,,,-4.47600000000,-0.07200
,,,-4.47400000000,-0.01600
,,,-4.47200000000,-0.00800
,,,-4.47000000000,-0.05600
,,,-4.46800000000,-0.08000
,,,-4.46600000000,-0.09600
,,,-4.46400000000,-0.04800
,,,-4.46200000000,-0.04000
,,,-4.46000000000,-0.04800
,,,-4.45800000000,-0.05600
,,,-4.45600000000,-0.01600
,,,-4.45400000000,-0.04000
,,,-4.45200000000,-0.00800
,,,-4.45000000000,-0.03200
,,,-4.44800000000,-0.05600
,,,-4.44600000000,0.00800
,,,-4.44400000000,-0.02400
,,,-4.44200000000,0.00
,,,-4.44000000000,0.00800
,,,-4.43800000000,0.08000
,,,-4.43600000000,0.06400
,,,-4.43400000000,0.05600
,,,-4.43200000000,0.10400
,,,-4.43000000000,0.09600
,,,-4.42800000000,0.09600
,,,-4.42600000000,0.05600
,,,-4.42400050000,0.05600
,,,-4.42200000000,0.05600
,,,-4.42000000000,0.05600
,,,-4.41800000000,0.05600
,,,-4.41600000000,0.04800
,,,-4.41400000000,0.03200
,,,-4.41200000000,0.04000
,,,-4.41000000000,0.01600
,,,-4.40800000000,-0.02400
,,,-4.40600000000,0.02400
,,,-4.40400050000,0.03200
,,,-4.40200000000,-0.00800
,,,-4.40000000000,-0.00800
,,,-4.39800000000,-0.00800
,,,-4.39600000000,-0.09600
,,,-4.39400000000,-0.04800
,,,-4.39200000000,-0.11200
,,,-4.39000000000,-0.11200
,,,-4.38800000000,-0.14400
,,,-4.38600000000,-0.16000
,,,-4.38400050000,-0.17600
,,,-4.38200000000,-0.13600
,,,-4.38000000000,-0.14400
,,,-4.37800050000,-0.04800
,,,-4.37600000000,0.00
,,,-4.37400000000,0.04000
,,,-4.37200000000,0.06400
,,,-4.37000000000,0.06400
,,,-4.36800000000,0.10400
,,,-4.36600000000,0.03200
,,,-4.36400050000,0.03200
,,,-4.36200000000,-0.02400
,,,-4.36000000000,-0.12800
,,,-4.35800050000,-0.35200
,,,-4.35600000000,-0.60000
,,,-4.35400000000,-0.49600
,,,-4.35200000000,-0.38400
,,,-4.35000000000,-0.30400
,,,-4.34800000000,-0.14400
,,,-4.34600000000,0.00
,,,-4.34400050000,0.04000
,,,-4.34200000000,0.08000
,,,-4.34000000000,0.06400
,,,-4.33800050000,0.04800
,,,-4.33600000000,0.08000
,,,-4.33400000000,0.08800
,,,-4.33200050000,0.08800
,,,-4.33000000000,0.03200
,,,-4.32800000000,0.04800
,,,-4.32600000000,0.03200
,,,-4.32400050000,0.04000
,,,-4.32200000000,0.07200
,,,-4.31999950000,0.04000
,,,-4.31800000000,0.04000
,,,-4.31599950000,0.07200
,,,-4.31399950000,0.02400
,,,-4.31200000000,0.00800
,,,-4.30999950000,-0.00800
,,,-4.30799950000,0.00
,,,-4.30600000000,0.00800
,,,-4.30400000000,-0.00800
,,,-4.30199950000,-0.00800
,,,-4.29999950000,-0.05600
,,,-4.29800000000,-0.05600
,,,-4.29599950000,-0.08800
,,,-4.29399950000,-0.05600
,,,-4.29200000000,-0.05600
,,,-4.28999950000,-0.07200
,,,-4.28799950000,-0.08800
,,,-4.28600000000,-0.12000
,,,-4.28400000000,-0.12000
,,,-4.28199950000,-0.10400
,,,-4.27999950000,-0.09600
,,,-4.27800000000,-0.09600
,,,-4.27599950000,-0.09600
,,,-4.27399950000,-0.11200
,,,-4.27200000000,-0.09600
,,,-4.26999950000,-0.11200
,,,-4.26799950000,-0.08800
,,,-4.26600000000,-0.05600
,,,-4.26400000000,-0.06400
,,,-4.26199950000,-0.07200
,,,-4.26000000000,-0.05600
,,,-4.25800000000,-0.06400
,,,-4.25599950000,-0.04000
,,,-4.25399950000,-0.01600
,,,-4.25200000000,-0.04000
,,,-4.24999950000,-0.05600
,,,-4.24799950000,-0.00800
,,,-4.24600000000,0.02400
,,,-4.24400000000,0.00800
,,,-4.24199950000,0.00800
,,,-4.24000000000,0.00
,,,-4.23800000000,0.00
,,,-4.23599950000,0.04800
,,,-4.23399950000,0.05600
,,,-4.23200000000,0.03200
,,,-4.22999950000,0.03200
,,,-4.22799950000,0.04800
,,,-4.22600000000,0.02400
,,,-4.22400000000,0.02400
,,,-4.22199950000,0.02400
,,,-4.22000000000,0.02400
,,,-4.21800000000,0.02400
,,,-4.21599950000,-0.00800
,,,-4.21399950000,-0.00800
,,,-4.21200000000,-0.00800
,,,-4.20999950000,-0.00800
,,,-4.20799950000,-0.04800
,,,-4.20600000000,-0.05600
,,,-4.20400000000,-0.04800
,,,-4.20199950000,-0.05600
,,,-4.20000000000,-0.07200
,,,-4.19800000000,-0.05600
,,,-4.19599950000,-0.10400
,,,-4.19399975000,-0.07200
,,,-4.19200000000,-0.12000
,,,-4.18999950000,-0.09600
,,,-4.18799975000,-0.12800
,,,-4.18599975000,-0.12000
,,,-4.18400000000,-0.06400
,,,-4.18199975000,-0.06400
,,,-4.17999975000,-0.11200
,,,-4.17800000000,-0.05600
,,,-4.17599975000,-0.12800
,,,-4.17399975000,-0.09600
,,,-4.17200000000,-0.08800
,,,-4.16999950000,-0.08000
,,,-4.16799975000,-0.10400
,,,-4.16600000000,-0.07200
,,,-4.16400000000,-0.04000
,,,-4.16199975000,-0.04000
,,,-4.15999975000,-0.01600
,,,-4.15800000000,-0.04800
,,,-4.15599975000,-0.01600
,,,-4.15399975000,0.03200
,,,-4.15200000000,0.01600
,,,-4.14999950000,0.03200
,,,-4.14799975000,0.03200
,,,-4.14600000000,0.03200
,,,-4.14400000000,0.08800
,,,-4.14199975000,0.08000
,,,-4.13999975000,0.01600
,,,-4.13800000000,0.03200
,,,-4.13599975000,0.03200
,,,-4.13399975000,0.02400
,,,-4.13200000000,0.03200
,,,-4.12999975000,0.08000
,,,-4.12799975000,0.07200
,,,-4.12600000000,0.03200
,,,-4.12400000000,0.03200
,,,-4.12199975000,0.02400
,,,-4.12000000000,0.00
,,,-4.11800000000,-0.00800
,,,-4.11599975000,-0.01600
,,,-4.11399975000,0.00
,,,-4.11200000000,-0.02400
,,,-4.10999975000,-0.03200
,,,-4.10799975000,-0.04000
,,,-4.10600000000,-0.05600
,,,-4.10400000000,-0.08000
,,,-4.10199975000,-0.07200
,,,-4.10000000000,-0.10400
,,,-4.09800000000,-0.08000
,,,-4.09599975000,-0.06400
,,,-4.09399975000,-0.18400
,,,-4.09200000000,-0.08000
,,,-4.08999975000,-0.08000
,,,-4.08799975000,-0.14400
,,,-4.08600000000,-0.11200
,,,-4.08400000000,-0.05600
,,,-4.08199975000,-0.07200
,,,-4.08000000000,-0.08000
,,,-4.07800000000,-0.14400
,,,-4.07599975000,-0.07200
,,,-4.07400000000,-0.08800
,,,-4.07200000000,-0.05600
,,,-4.06999975000,-0.05600
,,,-4.06799975000,-0.07200
,,,-4.06600000000,-0.07200
,,,-4.06400025000,-0.04800
,,,-4.06199975000,-0.02400
,,,-4.06000000000,-0.03200
,,,-4.05800000000,-0.01600
,,,-4.05599975000,-0.01600
,,,-4.05400000000,0.00
,,,-4.05200000000,0.01600
,,,-4.04999975000,0.00800
,,,-4.04799975000,0.03200
,,,-4.04600000000,0.01600
,,,-4.04400025000,0.00800
,,,-4.04199975000,0.03200
,,,-4.04000000000,0.00800
,,,-4.03800000000,0.06400
,,,-4.03599975000,0.10400
,,,-4.03400000000,0.05600
,,,-4.03200000000,0.03200
,,,-4.02999975000,0.03200
,,,-4.02800000000,0.08800
,,,-4.02600000000,0.01600
,,,-4.02400025000,0.01600
,,,-4.02199975000,0.01600
,,,-4.02000000000,0.01600
,,,-4.01800025000,0.01600
,,,-4.01599975000,-0.01600
,,,-4.01400000000,-0.04800
,,,-4.01200000000,-0.06400
,,,-4.00999975000,-0.07200
,,,-4.00800000000,-0.10400
,,,-4.00600000000,-0.12000
,,,-4.00400025000,-0.10400
,,,-4.00199975000,-0.09600
,,,-4.00000000000,-0.13600
,,,-3.99800000000,-0.12000
,,,-3.99600000000,-0.10400
,,,-3.99400000000,-0.10400
,,,-3.99200000000,-0.12000
,,,-3.99000000000,-0.06400
,,,-3.98800000000,-0.10400
,,,-3.98600000000,-0.08000
,,,-3.98400000000,-0.07200
,,,-3.98200000000,-0.08000
,,,-3.98000000000,-0.05600
,,,-3.97800000000,-0.05600
,,,-3.97600000000,-0.04000
,,,-3.97400000000,-0.00800
,,,-3.97200000000,-0.03200
,,,-3.97000000000,-0.01600
,,,-3.96800000000,-0.00800
,,,-3.96600000000,-0.02400
,,,-3.96400000000,0.00
,,,-3.96200000000,0.00
,,,-3.95999975000,-0.00800
,,,-3.95799975000,0.00800
,,,-3.95599975000,0.03200
,,,-3.95399975000,0.03200
,,,-3.95200000000,0.03200
,,,-3.94999975000,0.06400
,,,-3.94799975000,0.08800
,,,-3.94599975000,0.03200
,,,-3.94399975000,0.05600
,,,-3.94200000000,0.03200
,,,-3.93999975000,0.03200
,,,-3.93799975000,0.04800
,,,-3.93599975000,0.03200
,,,-3.93399975000,0.03200
,,,-3.93199975000,0.03200
,,,-3.92999975000,0.03200
,,,-3.92799975000,0.00
,,,-3.92600000000,0.00
,,,-3.92399975000,-0.00800
,,,-3.92199975000,-0.01600
,,,-3.91999975000,-0.04800
,,,-3.91799975000,-0.03200
,,,-3.91600000000,0.00
,,,-3.91399975000,-0.05600
,,,-3.91200000000,-0.06400
,,,-3.90999975000,-0.07200
,,,-3.90799975000,-0.08000
,,,-3.90600000000,-0.11200
,,,-3.90399975000,-0.08000
,,,-3.90200000000,-0.11200
,,,-3.89999975000,-0.11200
,,,-3.89799975000,-0.05600
,,,-3.89600000000,-0.06400
,,,-3.89399975000,-0.10400
,,,-3.89199975000,-0.10400
,,,-3.88999975000,-0.12000
,,,-3.88799975000,-0.11200
,,,-3.88600000000,-0.08800
,,,-3.88399975000,-0.07200
,,,-3.88199975000,-0.05600
,,,-3.88000000000,-0.07200
,,,-3.87799975000,-0.04800
,,,-3.87600000000,-0.04000
,,,-3.87399975000,-0.02400
,,,-3.87200000000,-0.00800
,,,-3.87000000000,-0.00800
,,,-3.86799975000,0.03200
,,,-3.86600000000,-0.05600
,,,-3.86399975000,0.00800
,,,-3.86200000000,0.00800
,,,-3.86000000000,-0.00800
,,,-3.85799975000,0.03200
,,,-3.85600000000,0.03200
,,,-3.85399975000,0.05600
,,,-3.85199975000,0.04800
,,,-3.85000000000,0.07200
,,,-3.84799975000,0.03200
,,,-3.84600000000,0.04000
,,,-3.84399975000,0.12000
,,,-3.84199975000,0.04800
,,,-3.84000000000,0.01600
,,,-3.83799975000,0.03200
,,,-3.83600000000,0.01600
,,,-3.83399975000,0.03200
,,,-3.83200000000,0.01600
,,,-3.83000000000,0.01600
,,,-3.82799975000,-0.00800
,,,-3.82600000000,0.00800
,,,-3.82400000000,0.00800
,,,-3.82200000000,0.00800
,,,-3.82000000000,0.00800
,,,-3.81799975000,0.00800
,,,-3.81600000000,-0.05600
,,,-3.81400000000,-0.09600
,,,-3.81199975000,-0.09600
,,,-3.81000000000,-0.04000
,,,-3.80799975000,-0.13600
,,,-3.80600000000,-0.04800
,,,-3.80400000000,-0.07200
,,,-3.80199975000,-0.11200
,,,-3.80000000000,-0.13600
,,,-3.79799975000,-0.10400
,,,-3.79600000000,-0.12800
,,,-3.79400000000,-0.09600
,,,-3.79200000000,-0.08800
,,,-3.79000000000,-0.09600
,,,-3.78799975000,-0.07200
,,,-3.78600000000,-0.05600
,,,-3.78400000000,-0.05600
,,,-3.78200000000,-0.03200
,,,-3.78000000000,-0.04800
,,,-3.77800000000,-0.03200
,,,-3.77600000000,-0.04800
,,,-3.77400000000,-0.04000
,,,-3.77199975000,-0.00800
,,,-3.77000000000,-0.00800
,,,-3.76800000000,0.02400
,,,-3.76600000000,0.03200
,,,-3.76400000000,0.03200
,,,-3.76199975000,0.03200
,,,-3.76000000000,0.04000
,,,-3.75800000000,0.05600
,,,-3.75600000000,0.03200
,,,-3.75400000000,0.04800
,,,-3.75200000000,0.05600
,,,-3.75000000000,0.04000
,,,-3.74800000000,0.08000
,,,-3.74600000000,-0.03200
,,,-3.74400000000,0.02400
,,,-3.74200000000,0.03200
,,,-3.74000000000,0.03200
,,,-3.73800000000,0.03200
,,,-3.73600000000,0.03200
,,,-3.73400000000,-0.00800
,,,-3.73199975000,0.00
,,,-3.73000000000,-0.04800
,,,-3.72800000000,-0.03200
,,,-3.72600000000,-0.02400
,,,-3.72400000000,-0.04000
,,,-3.72200000000,-0.05600
,,,-3.72000000000,-0.06400
,,,-3.71800000000,-0.08800
,,,-3.71600000000,-0.07200
,,,-3.71400000000,-0.08000
,,,-3.71200025000,-0.07200
,,,-3.71000000000,-0.03200
,,,-3.70800000000,-0.08000
,,,-3.70600000000,-0.07200
,,,-3.70400000000,-0.07200
,,,-3.70200025000,-0.06400
,,,-3.70000000000,-0.10400
,,,-3.69800000000,-0.10400
,,,-3.69600000000,-0.08800
,,,-3.69400000000,-0.10400
,,,-3.69200000000,-0.08000
,,,-3.69000000000,-0.05600
,,,-3.68800000000,-0.09600
,,,-3.68600000000,-0.02400
,,,-3.68400000000,-0.07200
,,,-3.68200000000,-0.04000
,,,-3.67999975000,-0.01600
,,,-3.67799975000,-0.02400
,,,-3.67600000000,-0.01600
,,,-3.67399975000,-0.00800
,,,-3.67200000000,-0.01600
,,,-3.66999975000,0.01600
,,,-3.66799975000,0.03200
,,,-3.66600000000,0.03200
,,,-3.66399975000,0.02400
,,,-3.66200000000,0.04000
,,,-3.65999975000,0.01600
,,,-3.65799975000,0.06400
,,,-3.65600000000,0.03200
,,,-3.65399975000,0.04800
,,,-3.65199975000,0.04800
,,,-3.64999975000,0.05600
,,,-3.64799975000,0.06400
,,,-3.64600000000,0.04800
,,,-3.64399975000,0.04800
,,,-3.64199975000,0.02400
,,,-3.63999975000,0.00800
,,,-3.63799975000,0.00
,,,-3.63600000000,0.02400
,,,-3.63399975000,-0.01600
,,,-3.63200000000,-0.00800
,,,-3.63000000000,-0.00800
,,,-3.62799975000,-0.02400
,,,-3.62600000000,-0.01600
,,,-3.62399975000,-0.01600
,,,-3.62200000000,-0.01600
,,,-3.62000000000,-0.01600
,,,-3.61799975000,-0.01600
,,,-3.61600000000,-0.12800
,,,-3.61399975000,-0.06400
,,,-3.61199975000,-0.12800
,,,-3.61000000000,-0.09600
,,,-3.60799975000,-0.12000
,,,-3.60600000000,-0.09600
,,,-3.60399975000,-0.05600
,,,-3.60199975000,-0.09600
,,,-3.60000000000,-0.05600
,,,-3.59799975000,-0.08000
,,,-3.59600000000,-0.03200
,,,-3.59399975000,-0.04800
,,,-3.59200000000,-0.04800
,,,-3.59000000000,-0.05600
,,,-3.58799975000,-0.05600
,,,-3.58600000000,-0.05600
,,,-3.58399975000,-0.00800
,,,-3.58200000000,-0.02400
,,,-3.58000000000,-0.02400
,,,-3.57799975000,0.01600
,,,-3.57600000000,0.03200
,,,-3.57400000000,0.03200
,,,-3.57199975000,0.04800
,,,-3.57000000000,0.04800
,,,-3.56799975000,0.03200
,,,-3.56600000000,0.07200
,,,-3.56400000000,0.02400
,,,-3.56199975000,0.05600
,,,-3.56000000000,0.04800
,,,-3.55799975000,0.03200
,,,-3.55600000000,0.05600
,,,-3.55400000000,0.05600
,,,-3.55200000000,0.01600
,,,-3.55000000000,0.03200
,,,-3.54799975000,0.02400
,,,-3.54600000000,0.02400
,,,-3.54400000000,0.02400
,,,-3.54200000000,0.02400
,,,-3.54000000000,0.02400
,,,-3.53799975000,-0.01600
,,,-3.53600000000,-0.00800
,,,-3.53400000000,-0.01600
,,,-3.53199975000,-0.02400
,,,-3.53000000000,-0.03200
,,,-3.52800000000,-0.07200
,,,-3.52600000000,-0.10400
,,,-3.52400000000,-0.07200
,,,-3.52199975000,-0.07200
,,,-3.52000000000,-0.12000
,,,-3.51800000000,-0.07200
,,,-3.51600000000,-0.14400
,,,-3.51400000000,-0.14400
,,,-3.51200000000,-0.09600
,,,-3.51000000000,-0.08000
,,,-3.50800000000,-0.10400
,,,-3.50600000000,-0.10400
,,,-3.50400000000,-0.08800
,,,-3.50200000000,-0.13600
,,,-3.50000000000,-0.08000
,,,-3.49800000000,-0.05600
,,,-3.49600000000,-0.09600
,,,-3.49400000000,-0.04800
,,,-3.49199975000,-0.05600
,,,-3.49000000000,-0.05600
,,,-3.48800000000,-0.04800
,,,-3.48600000000,-0.02400
,,,-3.48400000000,-0.00800
,,,-3.48199975000,0.00800
,,,-3.48000000000,-0.00800
,,,-3.47800000000,-0.00800
,,,-3.47600000000,0.00800
,,,-3.47400000000,0.03200
,,,-3.47200000000,0.02400
,,,-3.47000000000,0.07200
,,,-3.46800000000,0.03200
,,,-3.46600000000,0.07200
,,,-3.46400000000,0.03200
,,,-3.46200025000,0.04000
,,,-3.46000000000,0.08000
,,,-3.45800000000,0.03200
,,,-3.45600000000,0.08000
,,,-3.45400000000,0.03200
,,,-3.45200000000,0.04800
,,,-3.45000000000,0.00
,,,-3.44800000000,0.03200
,,,-3.44600000000,0.00
,,,-3.44400000000,0.01600
,,,-3.44200000000,0.03200
,,,-3.43999975000,-0.02400
,,,-3.43799975000,-0.00800
,,,-3.43599975000,-0.02400
,,,-3.43399975000,-0.03200
,,,-3.43200000000,-0.05600
,,,-3.42999975000,-0.06400
,,,-3.42799975000,-0.04000
,,,-3.42600000000,-0.06400
,,,-3.42399975000,-0.06400
,,,-3.42200000000,-0.06400
,,,-3.41999975000,-0.06400
,,,-3.41799975000,-0.06400
,,,-3.41600000000,-0.09600
,,,-3.41399975000,-0.09600
,,,-3.41199975000,-0.11200
,,,-3.40999975000,-0.08000
,,,-3.40799975000,-0.07200
,,,-3.40600000000,-0.08000
,,,-3.40399975000,-0.06400
,,,-3.40199975000,-0.05600
,,,-3.39999975000,-0.07200
,,,-3.39799975000,-0.04800
,,,-3.39600000000,-0.02400
,,,-3.39399975000,-0.03200
,,,-3.39200000000,-0.04000
,,,-3.38999975000,0.00800
,,,-3.38799975000,-0.00800
,,,-3.38600000000,0.00
,,,-3.38399975000,-0.00800
,,,-3.38200000000,0.01600
,,,-3.38000000000,0.03200
,,,-3.37799975000,0.03200
,,,-3.37600000000,0.06400
,,,-3.37399975000,0.05600
,,,-3.37199975000,0.04800
,,,-3.37000000000,0.06400
,,,-3.36799975000,0.08800
,,,-3.36600000000,0.04000
,,,-3.36399975000,0.05600
,,,-3.36199975000,0.04800
,,,-3.36000000000,0.04000
,,,-3.35799975000,0.06400
,,,-3.35600000000,0.03200
,,,-3.35399975000,0.02400
,,,-3.35200000000,-0.01600
,,,-3.35000000000,0.00800
,,,-3.34799975000,0.04000
,,,-3.34600000000,-0.03200
,,,-3.34399975000,-0.02400
,,,-3.34200000000,-0.02400
,,,-3.34000000000,-0.03200
,,,-3.33799975000,-0.05600
,,,-3.33600000000,-0.01600
,,,-3.33399975000,-0.08800
,,,-3.33199975000,-0.05600
,,,-3.33000000000,-0.08000
,,,-3.32799975000,-0.08000
,,,-3.32600000000,-0.12800
,,,-3.32400000000,-0.12000
,,,-3.32199975000,-0.06400
,,,-3.32000000000,-0.08800
,,,-3.31799975000,-0.08000
,,,-3.31600000000,-0.10400
,,,-3.31400000000,-0.12000
,,,-3.31200000000,-0.09600
,,,-3.31000000000,-0.08000
,,,-3.30799975000,-0.10400
,,,-3.30600000000,-0.07200
,,,-3.30400000000,-0.05600
,,,-3.30200000000,-0.02400
,,,-3.30000000000,-0.04000
,,,-3.29799975000,-0.08800
,,,-3.29600000000,-0.01600
,,,-3.29400000000,-0.04800
,,,-3.29199975000,-0.02400
,,,-3.29000000000,0.00800
,,,-3.28799975000,0.00
,,,-3.28600000000,0.00
,,,-3.28400000000,0.00
,,,-3.28199975000,0.01600
,,,-3.28000000000,0.00800
,,,-3.27800000000,0.04800
,,,-3.27600000000,0.06400
,,,-3.27400000000,0.09600
,,,-3.27200000000,0.01600
,,,-3.27000000000,0.04800
,,,-3.26800000000,0.04800
,,,-3.26600000000,0.04000
,,,-3.26400000000,0.04800
,,,-3.26200000000,0.03200
,,,-3.26000000000,0.04000
,,,-3.25800000000,0.00
,,,-3.25600000000,0.03200
,,,-3.25400000000,0.01600
,,,-3.25199975000,0.00
,,,-3.25000000000,0.00800
,,,-3.24800000000,0.02400
,,,-3.24600000000,0.01600
,,,-3.24400000000,-0.00800
,,,-3.24199975000,-0.02400
,,,-3.24000000000,-0.01600
,,,-3.23800000000,-0.02400
,,,-3.23600000000,-0.02400
,,,-3.23400000000,-0.07200
,,,-3.23200000000,-0.05600
,,,-3.23000000000,-0.07200
,,,-3.22800000000,-0.05600
,,,-3.22600000000,-0.07200
,,,-3.22400000000,-0.07200
,,,-3.22200000000,-0.07200
,,,-3.22000000000,-0.07200
,,,-3.21800000000,-0.07200
,,,-3.21600000000,-0.04800
,,,-3.21400000000,-0.05600
,,,-3.21200000000,-0.07200
,,,-3.21000000000,-0.04800
,,,-3.20800000000,-0.05600
,,,-3.20600000000,-0.02400
,,,-3.20400000000,0.00
,,,-3.20200000000,-0.02400
,,,-3.20000000000,-0.00800
,,,-3.19800000000,0.02400
,,,-3.19600000000,-0.01600
,,,-3.19400000000,0.03200
,,,-3.19200025000,0.00800
,,,-3.19000000000,0.02400
,,,-3.18800000000,0.05600
,,,-3.18600000000,0.04000
,,,-3.18400000000,0.08000
,,,-3.18200025000,0.04800
,,,-3.18000000000,0.04800
,,,-3.17800000000,0.02400
,,,-3.17600000000,0.02400
,,,-3.17400000000,0.03200
,,,-3.17200000000,0.05600
,,,-3.17000000000,0.08800
,,,-3.16800000000,0.05600
,,,-3.16600025000,0.01600
,,,-3.16400000000,0.03200
,,,-3.16200000000,0.01600
,,,-3.15999975000,0.02400
,,,-3.15799975000,-0.04000
,,,-3.15600000000,-0.00800
,,,-3.15399975000,0.00800
,,,-3.15200000000,-0.00800
,,,-3.14999975000,-0.02400
,,,-3.14799975000,-0.02400
,,,-3.14600000000,-0.06400
,,,-3.14399975000,-0.04000
,,,-3.14200000000,0.03200
,,,-3.13999975000,-0.05600
,,,-3.13799975000,-0.10400
,,,-3.13600000000,-0.08000
,,,-3.13399975000,-0.04000
,,,-3.13199975000,-0.11200
,,,-3.13000000000,-0.07200
,,,-3.12799975000,-0.05600
,,,-3.12600000000,-0.12000
