76303969;-8;-12;-16;-8;-25;-18;-8;-8;
76305064;-11;3;-3;-12;34;-12;-6;-25;
76306195;-15;-6;-15;25;-8;-1;-9;-15;
76307279;6;6;0;8;11;-10;5;-2;
76308395;14;4;-15;19;6;13;6;13;
76309506;-6;-14;-1;-1;-6;-31;-7;-1;
76310620;12;2;2;-10;5;0;-3;1;
76311722;-24;-42;-25;-28;-31;-24;-37;-36;
76312837;3;11;-7;-28;8;-1;3;-5;
76313934;6;14;-16;-2;16;1;10;-2;
76315059;35;11;-5;-2;-5;7;-1;22;
76316170;-6;2;-5;-6;1;-5;3;4;
76317273;20;9;5;4;-4;26;17;-1;
76318381;-1;-13;-14;-16;3;-92;12;-1;
76319500;-1;-8;2;-13;-9;-1;-10;-1;
76320548;-1;7;3;5;11;-3;18;10;
76321639;-12;-9;-16;-9;-11;-11;-14;-10;
76322682;3;1;16;15;-1;18;-1;5;
76323731;-3;2;-5;20;-5;-3;3;0;
76324837;1;5;14;14;4;-8;6;9;
76325938;-22;-12;-13;-30;-7;-12;-19;-35;
76327048;1;2;9;10;3;20;8;2;
76328150;0;13;9;-37;10;9;0;5;
76329259;-3;6;2;4;13;1;16;1;
76330365;18;9;8;-21;10;8;-1;-1;
76331485;8;-13;-4;8;7;-16;-4;6;
76332580;-3;4;13;-13;6;-5;4;0;
76333676;-26;-22;-22;-7;-17;-9;-10;-13;
76334812;8;6;10;9;30;16;13;15;
76335921;-17;-4;-10;-21;2;-11;-21;4;
76337009;9;-1;12;11;0;13;0;-2;
76338109;0;-4;-10;-5;4;19;4;16;
76339195;11;15;3;6;12;12;11;-2;
76340313;-22;-20;-54;-18;-11;-9;-23;-24;
76341433;-15;-12;-12;-41;-10;-6;6;-10;
76342558;-5;-12;-10;100;-11;-12;-3;-16;
76343658;-12;-7;-3;-9;-11;2;-12;-8;
76344752;-22;0;6;4;5;4;-1;9;
76345850;10;-8;17;-6;-3;-8;-14;-13;
76346959;-11;-13;-7;12;13;2;-13;-13;
76348097;-27;-63;-28;-19;-21;-26;-27;-21;
76349191;-12;4;44;-4;-13;-2;0;9;
76350290;-10;-4;-3;0;-37;-7;-13;49;
76351385;1;6;6;10;5;10;14;-3;
76352493;-1;6;12;13;6;0;3;2;
76353594;10;10;3;-6;-6;-2;0;-10;
76354689;24;18;27;10;29;7;16;2;
76355794;2;0;9;5;5;11;13;1;
76356828;-19;-6;-2;-5;-11;-9;-14;-9;
76357868;17;9;0;18;5;3;22;9;
76358893;6;1;6;2;14;10;16;15;
76359932;1;-11;15;-11;-7;-18;2;-13;
76360986;-6;-6;5;6;3;-7;-2;-6;
76362015;9;6;1;5;13;23;2;0;
76363045;12;-1;-3;0;21;2;5;7;
76364089;6;-7;2;18;8;-1;-3;1;
76365126;3;-18;-1;-12;1;-10;-24;-5;
76366158;3;-10;-8;9;0;-7;-6;1;
76367188;-3;-3;-4;-9;-13;-9;-1;-16;
76368212;7;16;-1;8;-6;-9;0;4;
76369237;-5;0;-3;-4;-1;-3;-6;6;
76370273;14;-1;-7;8;15;-6;4;-6;
76371342;-20;-2;-3;-3;-16;-40;-10;-16;
76372479;-3;3;1;9;7;1;14;11;
76373593;-4;-6;0;-12;15;-2;-12;10;
76374703;-11;5;-4;-12;3;-17;-3;-8;
76375761;2;-5;3;-8;30;5;-11;-14;
76376852;9;-2;3;-2;15;15;12;6;
76377949;-8;7;43;-5;-5;-8;-11;-15;
76379004;13;14;9;0;12;9;19;-8;
76380040;-2;4;-9;-21;-1;-5;-12;-5;
76381086;6;14;24;0;19;5;13;12;
76382139;21;16;2;11;8;16;-2;10;
76383179;4;6;-4;-2;4;-5;-2;-9;
76384254;-23;-23;-11;-15;-7;-4;-15;-10;
76385293;45;3;-6;-6;-11;0;-18;-4;
76386354;-1;-8;-2;-19;12;-4;-16;-5;
76387480;-17;-17;-14;-8;0;-17;-15;-12;
76388527;1;8;17;7;14;10;6;13;
76389617;34;-13;-12;-5;-16;-3;-16;-16;
76390691;4;-34;-4;4;2;-9;7;1;
76391753;21;29;12;21;55;31;13;24;
76392801;-12;-8;3;-10;1;-13;-11;-2;
76393881;-1;13;13;11;12;-1;4;8;
76394942;5;16;13;-1;5;9;-2;13;
76396035;0;5;10;14;5;3;21;-10;
76397098;8;5;15;25;10;17;8;-5;
76398127;-6;9;3;0;8;-5;9;0;
76399233;1;39;6;-7;9;-2;5;17;
76400351;-13;-5;-5;0;-13;-10;-13;-4;
76401470;6;12;16;-3;-3;15;-3;-1;
76402560;7;7;-6;2;3;0;-11;-5;
76403674;61;-16;-3;-1;-6;-7;-9;-9;
76404764;-6;3;-6;0;-4;-6;-3;6;
76405894;-2;-5;-15;-6;-11;6;2;-21;
76407005;13;-1;1;12;12;-1;24;-1;
76408119;-2;-4;-2;-5;21;12;53;-14;
76409230;2;-2;0;20;2;0;12;-4;
76410324;-4;8;4;4;-77;-4;-8;1;
76411450;-7;-6;2;-5;-1;3;-6;-9;
76412562;-8;-9;5;-9;3;-9;6;-125;
76413659;5;-14;3;5;2;0;8;-11;
76414777;-13;1;-7;-10;10;28;-12;-5;
76415879;11;-10;12;-10;-14;-17;8;-15;
76416999;-8;4;-3;12;2;9;13;4;
76418108;-12;-8;-13;-17;-10;-13;-13;3;
76419238;-3;6;1;7;10;18;0;6;
76420343;6;-5;12;-7;5;2;4;-9;
76421483;-26;-25;-35;-13;1;-4;2;-13;
76422593;3;3;7;7;14;3;10;15;
76423707;-25;-2;-19;-8;-8;-22;-57;-21;
76424815;-11;5;-8;-16;-17;-22;-20;-21;
76425910;-17;-11;-14;-17;-5;-16;-1;-36;
76427006;-11;-17;-7;-7;-3;0;4;-7;
76428107;-9;-2;-13;-4;36;-13;-13;-17;
76429205;0;-5;-6;11;-13;-11;-5;-13;
76430297;-13;-6;-6;56;-9;1;-4;-9;
76431384;-9;-13;-8;-13;0;-4;8;-13;
76432508;-4;-16;-12;-15;2;-9;59;-17;
76433618;72;68;75;80;78;66;71;63;
76434731;9;5;76;11;11;-3;-7;-3;
76435841;2;-3;-3;0;11;-3;21;-2;
76436924;-27;-25;-19;-14;-16;-25;-16;-8;
76438029;-3;-4;11;-7;2;7;-1;12;
76439127;-87;3;-1;147;-2;15;5;0;
76440237;6;-11;-11;3;-11;-11;-13;-11;
76441348;5;-3;25;-7;9;16;-7;2;
76442463;-6;-10;2;-11;1;-9;-3;-52;
76443563;-6;-2;40;-38;10;5;14;-15;
76444690;1;18;17;-9;16;-1;5;-1;
76445795;5;-14;-5;-5;-12;-8;-18;-18;
76446919;-5;88;8;0;7;6;1;-2;
76448023;-11;-8;-13;-8;-13;-3;-4;-9;
76449125;7;10;3;14;-3;-16;13;7;
76450211;6;-1;0;8;-2;7;-4;1;
76451322;-8;-12;42;1;-5;5;5;-15;
76452433;-1;8;19;4;1;2;0;9;
76453566;5;21;9;14;16;24;7;15;
76454662;3;-3;3;-10;4;-7;-1;-13;
76455774;7;-8;7;-9;-8;0;-9;26;
76456874;-28;-23;-3;-14;-28;-81;-28;-23;
76457965;14;8;7;-3;3;0;-12;-8;
76459066;15;0;-4;0;9;9;5;0;
76460185;-21;-96;-21;-28;-14;-14;-19;-20;
76461302;-8;-4;-13;-8;9;2;-7;-4;
76462405;-10;-12;-7;2;-7;-6;23;-16;
76463534;29;-94;0;4;13;9;1;-2;
76464628;-8;-15;-15;-4;-11;10;-15;-20;
76465735;-3;-16;-7;-10;-67;-16;-15;8;
76466831;-9;5;7;0;11;-4;4;3;
76467936;-12;0;-12;-10;-12;-17;-4;-24;
76469023;-10;0;-8;-20;2;-13;-10;-4;
76470111;1;-13;31;-3;9;5;5;-2;
76471225;-2;-2;1;15;-6;-2;0;1;
76472331;-2;9;-5;5;-2;4;-5;-5;
76473458;-5;-14;8;-14;3;-12;0;-18;
76474570;0;-16;1;-2;-10;-6;-7;-90;
76475679;10;15;-4;0;12;20;3;3;
76476786;-16;2;-2;-7;-41;-16;-16;-16;
76477900;21;0;-2;0;1;-3;9;9;
76479029;4;-9;4;-6;-4;0;-11;98;
76480128;8;-4;0;-4;10;-8;-50;0;
76481195;5;7;7;52;11;16;-12;1;
76482288;8;11;6;13;2;-1;3;1;
76483332;16;2;3;2;17;12;3;9;
76484434;2;-3;-5;8;-2;-5;1;-2;
76485544;-4;-4;-9;62;15;0;4;10;
76486661;-4;7;-6;-1;4;13;-10;7;
76487766;-5;12;4;-5;14;8;-6;9;
76488862;-3;0;-21;-12;-2;-3;-11;-17;
76489986;-12;-17;-5;-1;-17;-17;-7;-17;
76491089;-20;-4;-10;7;3;7;0;-12;
76492198;13;32;11;16;21;13;13;9;
76493296;4;-12;4;-5;-5;0;0;-2;
76494393;-4;-2;0;-5;0;9;-3;-5;
76495529;-1;-2;-12;-14;0;-4;-8;-5;
76496641;2;0;-4;1;3;25;2;10;
76497744;4;23;13;9;6;4;10;6;
76498868;-18;-11;-17;-5;6;-17;3;-10;
76499986;18;-3;0;-4;-3;5;6;-3;
76501093;-5;4;-4;12;0;3;3;-1;
76502202;11;0;5;1;14;9;1;0;
76503306;-39;10;18;9;6;13;-4;6;
76504406;-19;-78;15;-8;-7;-14;-27;-18;
76505527;3;-9;2;-13;-1;4;-10;-1;
76506621;2;0;12;1;13;20;-4;15;
76507740;15;1;4;0;5;-1;-1;-10;
76508858;-56;19;-6;0;9;13;-10;-7;
76509957;-1;-3;11;-12;4;7;1;3;
76511051;0;15;-1;0;5;-7;2;14;
76512160;0;4;44;1;38;2;-12;13;
76513260;12;1;1;7;-3;7;3;14;
76514371;100;-17;5;-11;-17;-8;-17;-11;
76515489;-58;-62;-58;-45;-45;-56;-49;-57;
76516608;7;-2;6;7;2;18;7;2;
76517719;-6;-10;6;-10;-13;-5;3;-6;
76518808;-27;-41;-35;-44;-32;-36;-35;-45;
76519924;-3;2;-1;-3;18;-16;3;-15;
76521029;-5;-2;-14;-5;0;-11;2;-18;
76522150;-14;4;-6;0;6;-5;-10;-9;
76523252;16;-33;13;3;4;13;-2;0;
76524363;-4;9;1;-9;6;-2;-41;1;
76525468;-18;-1;-5;-25;-11;-1;-14;-14;
76526569;8;3;-27;0;12;9;11;9;
76527674;-4;23;-3;-4;2;20;-6;2;
76528781;-3;-13;1;4;-13;4;-12;-4;
76529896;3;-9;3;-11;-11;-13;-14;-14;
76530997;1;6;0;6;13;5;3;6;
76532089;-4;8;6;1;8;7;0;-12;
76533188;-10;8;-5;-2;0;0;-5;-5;
76534298;-10;20;5;-2;12;64;-3;8;
76535388;-7;-3;-16;-16;5;-7;-13;-16;
76536508;-1;-17;-6;-21;-2;-16;-19;-14;
76537612;-24;-32;-21;-19;-4;-25;-28;-25;
76538729;-3;-7;-7;5;4;-9;5;7;
76539829;-3;10;-2;16;9;-1;11;-12;
76540947;-24;-26;-19;-10;-21;-19;-21;-11;
76542045;9;38;-25;0;1;122;19;1;
76543166;7;-7;7;42;-9;-9;-6;-1;
76544263;-1;-11;6;28;5;-10;-9;3;
76545358;12;-2;9;3;-7;14;-6;-18;
76546468;3;-29;-3;-5;-7;-6;-5;11;
76547564;-32;14;3;-3;8;35;6;75;
76548630;21;-4;-5;-8;-4;-2;10;9;
76549669;9;16;-3;-3;-5;-3;-5;-5;
76550785;2;-6;-2;-2;3;-2;-2;-6;
76551894;-6;7;8;3;37;-7;-2;-3;
76552999;-3;-5;-5;-5;-31;-6;4;-5;
